obsdata,simdata,id,type
400,1859.2154052876208,Allequash,Hypolimnion
4900,4318.259242158213,Allequash,Hypolimnion
9883.333333333328,9493.723337640646,Allequash,Hypolimnion
10480,8411.373255281025,Allequash,Hypolimnion
6810,6559.584826575917,Allequash,Hypolimnion
4810,4649.559365560355,Allequash,Hypolimnion
1920,3166.3397105486047,Allequash,Hypolimnion
3610,2834.5537131320784,Allequash,Hypolimnion
300,3886.720846930086,Allequash,Hypolimnion
4070.0000000000005,3424.6528940289422,Allequash,Hypolimnion
4000,2841.370331284506,Allequash,Hypolimnion
200,2120.069939044113,Allequash,Hypolimnion
8300,5169.86700412616,Allequash,Hypolimnion
9900,8741.23436808363,Allequash,Hypolimnion
5216.666666666671,7609.314825568081,Allequash,Hypolimnion
6680,6191.7906788371365,Allequash,Hypolimnion
2816.66666666667,3105.809650174023,Allequash,Hypolimnion
6383.33333333333,6932.801394409143,Allequash,Hypolimnion
5790,5681.90398528759,Allequash,Hypolimnion
5650,5322.598353985472,Allequash,Hypolimnion
5580,5566.466714209007,Allequash,Hypolimnion
3833.33333333333,5393.044388196763,Allequash,Hypolimnion
7733.333333333329,5340.253060196876,Allequash,Hypolimnion
6400,6125.948223259957,Allequash,Hypolimnion
9350,9539.730508971215,Allequash,Hypolimnion
4266.666666666671,6028.462315706359,Allequash,Hypolimnion
8290,7380.037890765746,Allequash,Hypolimnion
6200,6209.615590296694,Allequash,Hypolimnion
5820,5900.075079464513,Allequash,Hypolimnion
5690,5437.117431694848,Allequash,Hypolimnion
4700,5086.247080321825,Allequash,Hypolimnion
6630,6531.66590302365,Allequash,Hypolimnion
4966.666666666671,5582.865236358538,Allequash,Hypolimnion
5666.66666666667,4369.896231406597,Allequash,Hypolimnion
9020,8177.219160162398,Allequash,Hypolimnion
11750,10674.694232982734,Allequash,Hypolimnion
9630,8862.110544648645,Allequash,Hypolimnion
6633.33333333333,7486.794211964059,Allequash,Hypolimnion
7180,6790.268681930173,Allequash,Hypolimnion
7070,5532.6841639843915,Allequash,Hypolimnion
3666.66666666667,4431.809145029796,Allequash,Hypolimnion
4533.333333333329,4650.185820908794,Allequash,Hypolimnion
1500,1322.1152921731357,Allequash,Hypolimnion
2233.33333333333,3190.2121095591374,Allequash,Hypolimnion
6180,7263.304513816479,Allequash,Hypolimnion
4200,3722.36873766948,Allequash,Hypolimnion
10700,9608.463089230803,Allequash,Hypolimnion
8866.666666666672,8543.829567068537,Allequash,Hypolimnion
6790,6584.640363640706,Allequash,Hypolimnion
5890,5123.077003769752,Allequash,Hypolimnion
5430,5953.755617443082,Allequash,Hypolimnion
3800,4072.0517987744847,Allequash,Hypolimnion
1833.3333333333298,2511.1909641109155,Allequash,Hypolimnion
616.6666666666671,1819.0914923201049,Allequash,Hypolimnion
3866.6666666666697,3313.3500496002157,Allequash,Hypolimnion
7083.33333333333,7717.541837716678,Allequash,Hypolimnion
8130.000000000001,6459.968508679424,Allequash,Hypolimnion
6240,7193.704871254801,Allequash,Hypolimnion
5360,5257.711878398127,Allequash,Hypolimnion
4410,6042.795498567754,Allequash,Hypolimnion
4059.9999999999995,3193.850850561097,Allequash,Hypolimnion
3890,3603.7895649169495,Allequash,Hypolimnion
4360,3887.361689389624,Allequash,Hypolimnion
600,1398.1180735206506,Allequash,Hypolimnion
1933.33333333333,875.2278523959483,Allequash,Hypolimnion
366.66666666666697,4825.000735870083,Allequash,Hypolimnion
8383.333333333328,8089.6310581840435,Allequash,Hypolimnion
10490,10581.362835486403,Allequash,Hypolimnion
10366.666666666699,9668.65501022546,Allequash,Hypolimnion
10000,9221.371672242514,Allequash,Hypolimnion
7360,7548.284510650556,Allequash,Hypolimnion
6520,6522.473345445171,Allequash,Hypolimnion
5670,6361.557449003023,Allequash,Hypolimnion
5770,4925.341959906806,Allequash,Hypolimnion
3920,4779.135034307655,Allequash,Hypolimnion
3000,5340.976971251928,Allequash,Hypolimnion
3950,4978.182170830424,Allequash,Hypolimnion
7800,5083.183443829774,Allequash,Hypolimnion
8633.333333333328,6949.533392228493,Allequash,Hypolimnion
11730,10180.526726574451,Allequash,Hypolimnion
8700,8674.648288563387,Allequash,Hypolimnion
7433.33333333333,7122.7517485135995,Allequash,Hypolimnion
5116.66666666667,5658.570641650119,Allequash,Hypolimnion
7540,7851.245479208867,Allequash,Hypolimnion
7550,6987.060388435148,Allequash,Hypolimnion
6440,5985.904291064897,Allequash,Hypolimnion
4516.666666666671,5212.589760690246,Allequash,Hypolimnion
4410,4115.545993187028,Allequash,Hypolimnion
2550,3515.496943022177,Allequash,Hypolimnion
1700,2815.7036162778763,Allequash,Hypolimnion
4333.33333333333,4136.822817908959,Allequash,Hypolimnion
8810,6688.582713286243,Allequash,Hypolimnion
9300,8710.243636066778,Allequash,Hypolimnion
7633.33333333333,8566.606787560979,Allequash,Hypolimnion
8810,7558.663657200029,Allequash,Hypolimnion
5733.333333333329,6310.577090176158,Allequash,Hypolimnion
6470,5477.177909532316,Allequash,Hypolimnion
2716.6666666666697,5405.120449761166,Allequash,Hypolimnion
4100,2663.0471637974365,Allequash,Hypolimnion
1333.3333333333298,3114.5853924701773,Allequash,Hypolimnion
4170,4199.135284246483,Allequash,Hypolimnion
1783.33333333333,3385.6415573181584,Allequash,Hypolimnion
7770,5670.17385871419,Allequash,Hypolimnion
13290,12008.737665535516,Allequash,Hypolimnion
12170,10701.034119712696,Allequash,Hypolimnion
9616.666666666672,9403.785023446542,Allequash,Hypolimnion
8870,8089.093018005623,Allequash,Hypolimnion
7830,7534.532153362822,Allequash,Hypolimnion
5200,5485.770989620434,Allequash,Hypolimnion
4620,4946.061364240495,Allequash,Hypolimnion
5110,5243.527935491846,Allequash,Hypolimnion
2633.3333333333303,3359.5456633363615,Allequash,Hypolimnion
3650,4905.152329033939,Allequash,Hypolimnion
200,3068.8872031545834,Allequash,Hypolimnion
7100,7487.181651359676,Allequash,Hypolimnion
9300,6278.394791870166,Allequash,Hypolimnion
7950,8626.931748496865,Allequash,Hypolimnion
8733.33333333333,8997.642644730371,Allequash,Hypolimnion
8310,7798.848185017289,Allequash,Hypolimnion
7313.33333333333,7751.428851563438,Allequash,Hypolimnion
7650,7751.204872523231,Allequash,Hypolimnion
6580,6123.812154266884,Allequash,Hypolimnion
5470,6157.269323313869,Allequash,Hypolimnion
4580,4535.160003991774,Allequash,Hypolimnion
3900,4735.633882817012,Allequash,Hypolimnion
5770,5150.127813118627,Allequash,Hypolimnion
5866.66666666667,6584.6615568551015,Allequash,Hypolimnion
7373.33333333333,7502.266940713393,Allequash,Hypolimnion
9550,9071.878785882096,Allequash,Hypolimnion
11070,9536.211907746443,Allequash,Hypolimnion
7520,7638.5768740832655,Allequash,Hypolimnion
6230,6375.713477981184,Allequash,Hypolimnion
4910,5744.576688144355,Allequash,Hypolimnion
5160,3371.7533124189854,Allequash,Hypolimnion
1833.3333333333298,1980.053611773603,Allequash,Hypolimnion
100,2349.7667973837692,Allequash,Hypolimnion
4370,5317.775051751254,Allequash,Hypolimnion
2333.33333333333,3002.323385337187,Allequash,Hypolimnion
7720,5028.027795761165,Allequash,Hypolimnion
8557.14285714286,10325.303373330866,Allequash,Hypolimnion
9000,8882.424307811354,Allequash,Hypolimnion
7470,6738.020356554408,Allequash,Hypolimnion
5290,5145.807329301302,Allequash,Hypolimnion
3710,3771.33222767374,Allequash,Hypolimnion
4190,4327.711351109441,Allequash,Hypolimnion
2400,5067.489132323451,Allequash,Hypolimnion
6610,4879.969184049316,Allequash,Hypolimnion
6260,4493.81698294329,Allequash,Hypolimnion
266.66666666666697,2320.328545366706,Allequash,Hypolimnion
7292.85714285714,6169.92321954221,Allequash,Hypolimnion
10400,10585.97858607585,Allequash,Hypolimnion
10830,9431.63553647755,Allequash,Hypolimnion
8090,7662.85984332295,Allequash,Hypolimnion
8230,7862.520284614799,Allequash,Hypolimnion
4266.666666666671,5133.933915693528,Allequash,Hypolimnion
4283.333333333329,5345.538821138289,Allequash,Hypolimnion
5420,4790.365564550947,Allequash,Hypolimnion
4500,4405.557530591416,Allequash,Hypolimnion
4970,6135.316164854001,Allequash,Hypolimnion
4650,6292.818925488905,Allequash,Hypolimnion
4610,6427.948032901171,Allequash,Hypolimnion
7100,6217.498510876022,Allequash,Hypolimnion
10250,8003.534654516003,Allequash,Hypolimnion
9850,8896.140865110705,Allequash,Hypolimnion
9730,8111.338820707322,Allequash,Hypolimnion
7070,6535.912205720351,Allequash,Hypolimnion
4330,5565.472858516045,Allequash,Hypolimnion
5310,5325.073224281179,Allequash,Hypolimnion
2638.4615384615404,2299.031488946569,Allequash,Hypolimnion
2666.66666666667,2617.3580274205447,Allequash,Hypolimnion
900,4017.7677188950593,Allequash,Hypolimnion
4466.666666666671,6354.627205854654,Allequash,Hypolimnion
6520,6066.498383336514,Allequash,Hypolimnion
7166.66666666667,5527.50361561512,Allequash,Hypolimnion
7100,11153.371661687814,Allequash,Hypolimnion
10183.3333333333,9277.263931770452,Allequash,Hypolimnion
9970,8372.256693033003,Allequash,Hypolimnion
8670,8800.515356928232,Allequash,Hypolimnion
7790,7587.109784031348,Allequash,Hypolimnion
5730,6305.774484259784,Allequash,Hypolimnion
5840,6196.5023516113615,Allequash,Hypolimnion
6600,5613.240726031947,Allequash,Hypolimnion
4783.333333333329,4893.039622547448,Allequash,Hypolimnion
4533.333333333329,4761.805111663431,Allequash,Hypolimnion
2983.33333333333,4902.691416823819,Allequash,Hypolimnion
7800,7141.994176425164,Allequash,Hypolimnion
9090,7335.279350709886,Allequash,Hypolimnion
11966.6666666667,10751.42284439506,Allequash,Hypolimnion
8100,8039.26397938744,Allequash,Hypolimnion
8050.000000000001,8227.556156143919,Allequash,Hypolimnion
8029.999999999999,7803.013391346041,Allequash,Hypolimnion
6800,6405.156754091799,Allequash,Hypolimnion
5050,6828.23720905831,Allequash,Hypolimnion
7060,7171.5264836392225,Allequash,Hypolimnion
6450,6177.884652398234,Allequash,Hypolimnion
5130,4955.469865403524,Allequash,Hypolimnion
4157.1428571428605,5683.752129822243,Allequash,Hypolimnion
6260,6655.712044125269,Allequash,Hypolimnion
7833.33333333333,6124.019434414298,Allequash,Hypolimnion
7210,7732.524765289977,Allequash,Hypolimnion
11088.8888888889,9829.231424765849,Allequash,Hypolimnion
10400,9183.693120780375,Allequash,Hypolimnion
6300,6957.070083254486,Allequash,Hypolimnion
8920,7681.263213997669,Allequash,Hypolimnion
4566.66666666667,6044.508114652778,Allequash,Hypolimnion
6050,6415.340547404416,Allequash,Hypolimnion
5860,5428.8929457285185,Allequash,Hypolimnion
5350,5146.277905470465,Allequash,Hypolimnion
4033.33333333333,6515.483455330059,Allequash,Hypolimnion
6680,6489.614500349751,Allequash,Hypolimnion
6460,5468.7564509608455,Allequash,Hypolimnion
7180,8306.38687677747,Allequash,Hypolimnion
10073.333333333301,9224.81266573033,Allequash,Hypolimnion
9030,7812.420491463212,Allequash,Hypolimnion
7800,8239.622402736522,Allequash,Hypolimnion
6590,7542.437229544918,Allequash,Hypolimnion
6610,7534.869665452072,Allequash,Hypolimnion
8392.857142857141,8081.205793345948,Allequash,Hypolimnion
8664.28571428571,7590.113433772922,Allequash,Hypolimnion
4680,5023.159149931101,Allequash,Hypolimnion
7411.1111111111095,6824.595472293535,Allequash,Hypolimnion
5420,6160.862132237151,Allequash,Hypolimnion
10420,10452.991927842986,Allequash,Hypolimnion
10500,9823.768638533027,Allequash,Hypolimnion
10690,10328.27946123381,Allequash,Hypolimnion
9740,8895.220564886169,Allequash,Hypolimnion
7270,7200.72076144756,Allequash,Hypolimnion
4790,5692.0253412221655,Allequash,Hypolimnion
4110,4695.28680415237,Allequash,Hypolimnion
3490,4215.54845182307,Allequash,Hypolimnion
2900,1950.6765123502623,Allequash,Hypolimnion
233.333333333333,2206.6256665775168,Allequash,Hypolimnion
8966.66666666667,7008.478436418065,Allequash,Hypolimnion
8700,6494.286859339848,Allequash,Hypolimnion
6290,8061.854489662648,Allequash,Hypolimnion
9630,10340.866451054842,Allequash,Hypolimnion
7666.66666666667,8158.010619215711,Allequash,Hypolimnion
7410,6773.421329354955,Allequash,Hypolimnion
6410,6837.226755124551,Allequash,Hypolimnion
5680,6032.007147091654,Allequash,Hypolimnion
5640,4627.403175565326,Allequash,Hypolimnion
3190,4109.180312466295,Allequash,Hypolimnion
3510,3666.914412732176,Allequash,Hypolimnion
4800,5050.253177903182,Allequash,Hypolimnion
5720,7270.4706327798285,Allequash,Hypolimnion
7783.333333333329,5823.890778524484,Allequash,Hypolimnion
8500,8761.108854324697,Allequash,Hypolimnion
10390,9930.61396625342,Allequash,Hypolimnion
8740,8159.043165009815,Allequash,Hypolimnion
6970,6963.079672809064,Allequash,Hypolimnion
5770,5855.388939140742,Allequash,Hypolimnion
4230,5360.376975370827,Allequash,Hypolimnion
3450,3389.1341589740473,Allequash,Hypolimnion
3260,2560.9377871526217,Allequash,Hypolimnion
1233.33333333333,2169.8150553178157,Allequash,Hypolimnion
6883.33333333333,4744.713259663283,Allequash,Hypolimnion
653.8461538461539,4911.485692091909,Allequash,Hypolimnion
7070,5076.539555211857,Allequash,Hypolimnion
5830,5325.813554564439,Allequash,Hypolimnion
8783.33333333333,9160.527241731845,Allequash,Hypolimnion
7510,6314.088061508175,Allequash,Hypolimnion
6210,6762.2969584995835,Allequash,Hypolimnion
3770,4252.840767624342,Allequash,Hypolimnion
2740,3481.0650676580844,Allequash,Hypolimnion
2450,2052.8933146957097,Allequash,Hypolimnion
4780,5522.267700253936,Allequash,Hypolimnion
4650,5312.090466443468,Allequash,Hypolimnion
3266.66666666667,2910.8319450100175,Allequash,Hypolimnion
5800,6313.427677752192,Allequash,Hypolimnion
7240,5779.360700288317,Allequash,Hypolimnion
5233.333333333329,8433.88709534912,Allequash,Hypolimnion
5480,4530.112132438019,Allequash,Hypolimnion
3950,5450.845434007347,Allequash,Hypolimnion
600,669.1524516103283,Allequash,Hypolimnion
300,2024.042172904896,Allequash,Hypolimnion
433.33333333333303,57.177345332997845,Allequash,Hypolimnion
383.33333333333303,-149.74454295424567,Allequash,Hypolimnion
483.33333333333303,1582.468854679378,Allequash,Hypolimnion
433.33333333333303,80.78041050145727,Allequash,Hypolimnion
6800,5200.6064594472755,Allequash,Hypolimnion
7990,9239.986627595865,Allequash,Hypolimnion
6283.333333333329,5313.93069561107,Allequash,Hypolimnion
5970,5686.797165783597,Allequash,Hypolimnion
4370,5027.551028769943,Allequash,Hypolimnion
3280,3335.0551815104486,Allequash,Hypolimnion
3640,3932.895316199125,Allequash,Hypolimnion
4410,4222.527814405426,Allequash,Hypolimnion
4760,5614.265264286073,Allequash,Hypolimnion
6066.66666666667,6007.444920987079,Allequash,Hypolimnion
4140,5055.849509504255,Allequash,Hypolimnion
6100,5006.89968203379,Allequash,Hypolimnion
8090,6671.090737965525,Allequash,Hypolimnion
3216.6666666666697,8240.851520618227,Allequash,Hypolimnion
8029.999999999999,7795.335800481005,Allequash,Hypolimnion
9526.666666666672,7936.951311912432,Allequash,Hypolimnion
5890,4926.407803763701,Allequash,Hypolimnion
4810,4652.108814804892,Allequash,Hypolimnion
3140,3317.518013549964,Allequash,Hypolimnion
683.333333333333,2917.0070388732606,Allequash,Hypolimnion
2770,2000.8312506310283,Allequash,Hypolimnion
2300,1756.864850019059,Allequash,Hypolimnion
2783.3333333333303,5953.745354706083,Allequash,Hypolimnion
166.666666666667,663.0244960450937,Allequash,Hypolimnion
6666.66666666667,5201.026188506214,Allequash,Hypolimnion
10233.333333333301,7253.901291776979,Allequash,Hypolimnion
8580,8374.72658759819,Allequash,Hypolimnion
5950,6618.052335145063,Allequash,Hypolimnion
5700,4915.672991489355,Allequash,Hypolimnion
1650,4746.414186231293,Allequash,Hypolimnion
2810,3054.529652419461,Allequash,Hypolimnion
730,1147.813679220684,Allequash,Hypolimnion
4059.9999999999995,3309.384673759669,Allequash,Hypolimnion
3690,4267.927015015854,Allequash,Hypolimnion
4333.33333333333,3249.6490222965585,Allequash,Hypolimnion
4250,5886.977949761588,Allequash,Hypolimnion
7660,5410.024003193234,Allequash,Hypolimnion
5640,8447.644789278655,Allequash,Hypolimnion
7878.57142857143,5837.661020840089,Allequash,Hypolimnion
4650,4981.531546748829,Allequash,Hypolimnion
2780,3203.9557213978064,Allequash,Hypolimnion
2400,1426.278087476746,Allequash,Hypolimnion
266.66666666666697,2285.796507428528,Allequash,Hypolimnion
3860,3371.543919227765,Allequash,Hypolimnion
1083.3333333333298,-517.547660534352,Allequash,Hypolimnion
500,2175.445675017361,Allequash,Hypolimnion
3190,4045.729792164661,Allequash,Hypolimnion
7120,7079.8978791837035,Allequash,Hypolimnion
9780,9984.159198126436,Allequash,Hypolimnion
1400,5308.424860893824,Allequash,Hypolimnion
7140,4852.949180191554,Allequash,Hypolimnion
4870,4852.492752423647,Allequash,Hypolimnion
3050,3020.790658728063,Allequash,Hypolimnion
2050,1332.9683876330562,Allequash,Hypolimnion
200,2142.946202490362,Allequash,Hypolimnion
150,789.8331093176412,Allequash,Hypolimnion
133.333333333333,-191.22439872607455,Allequash,Hypolimnion
6370,6032.684904280044,Allequash,Hypolimnion
6047.61904761905,4833.366909286744,Allequash,Hypolimnion
9086.03470761005,9328.11798979222,BigMuskellunge,Epilimnion
7730.228627940371,8937.52072000497,BigMuskellunge,Epilimnion
9445.84339471983,8804.520330582358,BigMuskellunge,Epilimnion
9212.93113357007,8865.09455193922,BigMuskellunge,Epilimnion
9451.36144191177,10408.832544740497,BigMuskellunge,Epilimnion
9254.78295725733,8984.447100894673,BigMuskellunge,Epilimnion
7539.87503132548,8811.262671936529,BigMuskellunge,Epilimnion
8710.428616030089,8193.513158916754,BigMuskellunge,Epilimnion
8600,8117.533217672663,BigMuskellunge,Epilimnion
9532.65831979031,7809.1569273184605,BigMuskellunge,Epilimnion
5572.41722799938,7892.285630086022,BigMuskellunge,Epilimnion
8000,7773.325919652319,BigMuskellunge,Epilimnion
8872.99149388566,8453.371764957634,BigMuskellunge,Epilimnion
9078.73991200387,8926.57165605598,BigMuskellunge,Epilimnion
10900,11027.657023100226,BigMuskellunge,Epilimnion
10654.2028822006,10222.761705327252,BigMuskellunge,Epilimnion
11000,10177.73075617537,BigMuskellunge,Epilimnion
9140.37687271653,9131.525422868564,BigMuskellunge,Epilimnion
8800,8844.821095576037,BigMuskellunge,Epilimnion
7873.474654618821,8574.920379140982,BigMuskellunge,Epilimnion
8900.83412859727,8499.773141479862,BigMuskellunge,Epilimnion
